	Unnamed: 0	id	sentence	comment_cut	score	ratio
42	42	L-n2pWf3dAA	흥행 신경썼다고 자꾸 하는데 본인돈으로 영화 만든다고 생각해봐요 ㅋㅋㅋㅋ흥행이 신경안쓰이나 대중영화에서<br>어떻게 자기가만들고싶은 영화만 만드나요  결국은 대중이 이런영화 저런영화  여러영화를 폭넓게 선택해줘야하는거 대중적 흥행적요소를 더욱 귀하게 여기는 감독이됐네?  라고 말하기보단 이제 우리나라사람들도 아무런 메세지도 영화전 예술성도없는것만 1차원적인것만(물론이런영화도 나름에 가치가있습니다) 쫒지말고 영화를 음미해버릇해서 다양한  메세지를 던지는 영화를 다양한 재미 인간으로서 느끼는 유희의 다양성을 추구하는 관객이되어야 더적은 돈으로도 더많은 환희를 느낄수있는 영화시장을 갖게되는거라고 생각함	['흥행', '신경', '썼다고', '자꾸', '하는데', '본인', '돈', '으로', '영화', '만든다고', '생각', '해봐요', '흥행', '이', '신경안', '쓰이나', '대중', '영화', '에서', '어떻게', '자기', '가', '만들고싶은', '영화', '만', '만드나', '요', '결국', '은', '대중', '이', '이런', '영화', '저런', '영화', '여러', '영화', '를', '폭넓게', '선택', '해줘', '야하는거', '대중', '적', '흥행', '적', '요소', '를', '더욱', '귀하게', '여기는', '감독', '이', '됐네', '라고', '말', '하기보단', '이제', '우리나라', '사람', '들', '도', '아무런', '메세지', '도', '영', '화전', '예술', '성', '도', '없는것만', '1', '차원', '적인것만', '물론', '이런', '영화', '도', '나름', '에', '가치가있습니다', '쫒지말고', '영화', '를', '음미', '해', '버릇', '해서', '다양한', '메세지', '를', '던지는', '영화', '를', '다양한', '재미', '인간', '으로서', '느끼는', '유희', '의', '다양성', '을', '추구', '하는', '관객', '이', '되어야', '더', '적', '은', '돈', '으로도', '더', '많은', '환희', '를', '느낄수있는', '영화', '시장', '을', '갖게', '되는거라고', '생각', '함']	-13.878407422532478	-4.48
43	43	L-n2pWf3dAA	전편은 넷플릭스에서 보실 수 있습니다. 새누리 강점기 당시 느낌이 잘 살아있고 평범하게 재미있더군요.	['전편', '은', '넷플릭스', '에서', '보실', '수', '있습니다', '새누리', '강점', '기', '당시', '느낌', '이', '잘', '살아있고', '평범하게', '재미있더군요']	1.6564671256483037	0.74
44	44	L-n2pWf3dAA	TV에서 할 때까지 기다려얄까요?ㅋㅋㅋ 그나저나 권상우는 드라마도 영화도 탐정코미디😂	['TV', '에서', '할', '때', '까지', '기다려', '얄', '까요', '그나저나', '권상우', '는', '드라마', '도', '영화', '도', '탐정', '코미디']	1.1188257935504529	0.5
45	45	L-n2pWf3dAA	??:걸러도된다카더라....	['걸러', '도', '된다', '카더라']	0.0	0.0
46	46	L-n2pWf3dAA	정통 추리면 한국에서 흥행이 될 지 <br>저는 좋아하는 장르가 아니라 본 영화가 없는데 추천하나 부탁드립니다 셜록은 빼구요 <br><br>그리고 탐정리턴즈는 추리는 가볍게 생각하고<br>코미디는 상당히 재미있었습니다ㅋㅋㅋ<br>근데 성동일씨의 진중한 연기는 조금 아쉬웠어요<br>연기력은 좋았는데 분위기가 ㅋ 진지한척하는 개그였다면 좋았을텐데	['정통', '추리', '면', '한국', '에서', '흥행', '이', '될', '지', '저', '는', '좋아하는', '장르', '가', '아니라', '본', '영화', '가', '없는데', '추천', '하나', '부탁드립니다', '셜록', '은', '빼구요', '그리고', '탐정', '리턴즈', '는', '추리', '는', '가볍게', '생각', '하고', '코미디', '는', '상당히', '재미있었습니다', '근데', '성동일', '씨', '의', '진중한', '연기', '는', '조금', '아쉬웠어요', '연기력', '은', '좋았는데', '분위기', '가', '진지한', '척', '하', '는', '개그', '였다면', '좋았을텐데']	1.8136297987486965	0.65
47	47	L-n2pWf3dAA	영화가 재밌는건지아니면 걍 웃기기만한건지 헷갈렸었죠	['영화', '가', '재밌는', '건지아니면', '걍', '웃기', '기만', '한', '건', '지', '헷갈렸었죠']	2.129593050740304	1.04
48	48	L-n2pWf3dAA	개인적인 의견이지만 가이드 리뷰하실때 해당 영화 예고편 링크를 추가정보란(?)에 넣어놔도 좋을것같아요 ㅎㅎ	['개인', '적', '인', '의견', '이지만', '가이드', '리뷰', '하실', '때', '해당', '영화', '예고편', '링크', '를', '추가', '정보', '란', '에', '넣어', '놔도', '좋을것', '같아요']	0.2804327891258054	0.12
49	49	L-n2pWf3dAA	탐정 홍길동 재밌게 봤는데 흥행은 못했군요.	['탐정', '홍길동', '재밌게', '봤는데', '흥행', '은', '못', '했군요']	6.483218117946388	3.41
50	50	L-n2pWf3dAA	추리덕후가 아니라면 라이트하게 즐기기에, 추리물에 입문하기에 더없이 좋은 영화 아닐까합니다. 1편과 더불어 범행소재가 나름 충격적이었구요	['추리', '덕후', '가', '아니라면', '라이트', '하게', '즐기기에', '추리물', '에', '입문', '하기에', '더없이', '좋은', '영화', '아닐까', '합니다', '1', '편', '과', '더불어', '범행', '소재', '가', '나름', '충격', '적', '이었구요']	-1.312558692699361	-0.54
51	51	L-n2pWf3dAA	탐정1은 진짜 추리물처럼 재밋게봤는데 2편은 좀 못미치나봐요???	['탐정', '1', '은', '진짜', '추리물', '처럼', '재밋', '게', '봤는데', '2', '편', '은', '좀', '못', '미치나', '봐요']	1.5192244191442277	0.69
52	52	L-n2pWf3dAA	전 괜찮게 봤습니다. 추리쪽은 아무래도 허술했지만 발새님 말씀처럼 두가지 다 할 자신이 없으면 하나라도 집중하는 게 낫다고 생각합니다. 흥행에 성공해서 감독에게 좀더 권한이 주어진다면 혹시 3편에서 두 가지 모두 ㅅㅌㅊ 로 나올지도 모르죠.	['전', '괜찮게', '봤습니다', '추리', '쪽', '은', '아무래도', '허', '술', '했지만', '발새', '님', '말씀', '처럼', '두', '가지', '다', '할', '자신', '이', '없으면', '하나', '라도', '집중', '하는', '게', '낫다', '고', '생각', '합니다', '흥행', '에', '성공해서', '감독', '에게', '좀더', '권한', '이', '주어진다면', '혹시', '3', '편', '에서', '두', '가지', '모두', '로', '나올지도', '모르죠']	7.606964072303834	2.83
53	53	L-n2pWf3dAA	근데 발새님 탐정 홍길동에 관한건 저도 정말 인정합니다.	['근데', '발새', '님', '탐정', '홍길동', '에', '관', '한', '건', '저', '도', '정말', '인정', '합니다']	4.305824293507733	2.01
