	Unnamed: 0	id	sentence	comment_cut	score	ratio
97	97	xslPddOWrcU	분노의 질주 지금 예매율1위 찍었다던데 시험기간이라도 꼭 보려구요ㅠㅠㅠㅠㅠ인간적으로 너무 재밌습니당...	['분노', '의', '질주', '지금', '예매', '율', '1', '위', '찍었다던데', '시험', '기간', '이라도', '꼭', '보려구요', '인간', '적', '으로', '너무', '재밌', '습', '니당']	-3.3731812196117823	-1.45
98	98	xslPddOWrcU	친구들이랑 이 영화보러 가기로 했는데 내용을 몰라서 보지말까 생각했는데 딱 해주시네여 ㄱㅅㄱㅅ합니다여. ㅎㅎ	['친구', '들', '이랑', '이', '영화', '보러', '가기', '로', '했는데', '내용', '을', '몰라서', '보지말까', '생각', '했는데', '딱', '해주시', '네', '여', '합니다여']	2.8524816404408377	1.24
99	99	xslPddOWrcU	아이고 폴워커형님..	['아이고', '폴', '워커', '형님']	0.696694305002779	0.43
100	100	xslPddOWrcU	아나운서 새요? ㅋㅋ	['아나운서', '새', '요']	0.0	0.0
101	101	xslPddOWrcU	제가아는친구가승국님학원다닌데요<br>학원선생님이세요?	['제', '가', '아는', '친구', '가', '승국', '님', '학원', '다닌데요', '학원', '선생님', '이세', '요']	1.0	0.47
102	102	xslPddOWrcU	풀 워커 ㅠㅠㅠ	['풀', '워커']	-0.07701130946630386	-0.06
103	103	xslPddOWrcU	왜 이렇게 빨개요	['왜', '이렇게', '빨개요']	-2.609024107869118e-15	-0.0
104	104	xslPddOWrcU	폴 워커.. 당신은 이 영화를 있게 해줬습니다..	['폴', '워커', '당신', '은', '이', '영화', '를', '있게', '해줬습니다']	0.203511196592145	0.1
105	105	xslPddOWrcU	후아...... 영상에 무언가 문제가 생겨 다시 올립니다ㅠㅠㅠ 초반에 끊긴 영상 보신 분들께는 죄송해요ㅠㅠ	['후', '아', '영상', '에', '무언가', '문제', '가', '생겨', '다시', '올립니다', '초반', '에', '끊긴', '영상', '보신', '분', '들께는', '죄송해요']	0.8163689445383405	0.36
106	106	xslPddOWrcU	천재이승국 (GeniusSKLee) 캐릭...캐릭... 그 다음이 궁금했어욯ㅋㅋㅋ	['천재', '이승', '국', 'GeniusSKLee', '캐릭', '캐릭', '그', '다음', '이', '궁금했어', '욯']	-2.321116843407248	-1.14
107	107	xslPddOWrcU	천재이승국 (GeniusSKLee) ㅇㅎ그렇군요	['천재', '이승', '국', 'GeniusSKLee', '그렇군요']	-1.547411228938165	-0.91
108	108	xslPddOWrcU	^^	[]	0.0	-0.0
109	109	xslPddOWrcU	ㅋㅋㅋ 잘못나온거였엌ㅋㅋㅋ	['잘', '못', '나온거였', '엌']	1.0	0.62
110	110	xslPddOWrcU	우오오오오오 목소리 개조아 ㅎㅎ	['우오오', '오오', '오', '목소리', '개조', '아']	1.3877787807814454e-16	0.0
